JobID,Title,Company,CompanyCategory,Industry,Location,ExperienceLevel,ExperienceYearsMin,ExperienceYearsMax,AnnualSalaryINR,RequiredSkills,OptionalSkills,EducationRequired,JobType,PostingSource,DatePosted,IsRemote,IsActive,PostingYear,PostingMonth,PostingMonthName,PostingYearMonth,DaysOld,SalaryBand,ExperienceBracket
JOB05675,Data Scientist,Nvidia,Product,Healthtech,Hyderabad,Entry Level (0-2 Yrs),0,2,1200000,Scikit-learn|PyTorch|Python|SQL|TensorFlow,NLP|R|Deep Learning|Statistics,PhD,Contract,Glassdoor,2025-05-18,0,1,2025,5,May,2025-05,331,₹10–15L,Fresher (0-1yr)
JOB05676,Computer Vision Engineer,Zepto,Startups,Logistics,Bangalore,Senior Level (5-8 Yrs),5,8,3620000,OpenCV|Object Detection|YOLO|Python|Image Segmentation,TensorFlow|CNN|PyTorch,B.Sc (CS/IT),Full-Time,Company Website,2026-03-21,0,1,2026,3,Mar,2026-03,24,₹30L+,Senior (6-10yrs)
JOB05677,Data Engineer,Ltimindtree,FAANG/Big Tech,It Services,Delhi Ncr,Mid Level (2-5 Yrs),2,5,2360000,Apache Spark|Python|ETL Pipelines,dbt|Kafka,B.Tech/B.E.,Full-Time,Glassdoor,2025-10-14,0,0,2025,10,Oct,2025-10,182,₹20–30L,Mid (3-6yrs)
JOB05678,Machine Learning Engineer,Accenture India,Analytics Firms,Healthtech,Pune,Mid Level (2-5 Yrs),2,5,2330000,GCP|MLOps|Kubernetes,Python|TensorFlow|Docker,PhD,Contract,Company Website,2025-09-14,0,1,2025,9,Sep,2025-09,212,₹20–30L,Mid (3-6yrs)
JOB05679,Data Analyst,Sigmoid,Indian IT,It Services,Hyderabad,Senior Level (5-8 Yrs),5,8,1210000,Power BI|Statistics|Looker|Python|Excel,R|Google Analytics|Tableau|Data Visualization,M.Sc (Statistics),Full-Time,IIMJobs,2025-10-26,0,1,2025,10,Oct,2025-10,170,₹10–15L,Senior (6-10yrs)
JOB05680,Business Analyst,Bcg,FAANG/Big Tech,It Services,Pune,Mid Level (2-5 Yrs),2,5,640000,Excel|Process Mapping|Tableau,Visio|Requirements Gathering|JIRA|SQL,BCA,Internship,AngelList,2026-04-01,0,1,2026,4,Apr,2026-04,13,₹5–10L,Mid (3-6yrs)
JOB05681,Business Analyst,Sigmoid,Indian IT,Retail,Delhi Ncr,Senior Level (5-8 Yrs),5,8,1400000,Process Mapping|JIRA|Tableau,Agile|Requirements Gathering|Stakeholder Management|Excel,PhD,Full-Time,LinkedIn,2026-02-04,0,0,2026,2,Feb,2026-02,69,₹10–15L,Senior (6-10yrs)
JOB05682,Quantitative Analyst,Accenture India,Analytics Firms,Telecom,Delhi Ncr,Entry Level (0-2 Yrs),0,2,650000,Statistics|Excel|Risk Analysis,SQL|Financial Modeling|Python,MBA,Internship,AngelList,2025-11-20,0,1,2025,11,Nov,2025-11,145,₹5–10L,Fresher (0-1yr)
JOB05683,Data Scientist,Google,Consulting,Gaming,Mumbai,Entry Level (0-2 Yrs),0,2,1310000,Statistics|Machine Learning|SQL|R|Deep Learning,Python|Scikit-learn|NLP,MBA,Internship,Indeed,2025-04-29,0,1,2025,4,Apr,2025-04,350,₹10–15L,Fresher (0-1yr)
JOB05684,Machine Learning Engineer,Mckinsey,Startups,Retail,Bangalore,Lead/Principal (8+ Yrs),8,15,2660000,Kubernetes|Model Deployment|Python|PyTorch|TensorFlow,AWS|GCP,PhD,Full-Time,IIMJobs,2026-03-05,0,1,2026,3,Mar,2026-03,40,₹20–30L,Principal (10+yrs)
JOB05685,Data Analyst,Bain,Product,Healthtech,Bangalore,Mid Level (2-5 Yrs),2,5,980000,Power BI|Tableau|Data Visualization|Looker,R|Statistics|Python,B.Sc (CS/IT),Full-Time,IIMJobs,2025-05-04,0,0,2025,5,May,2025-05,345,₹5–10L,Mid (3-6yrs)
JOB05686,Quantitative Analyst,Darwinbox,Analytics Firms,Telecom,Chennai,Mid Level (2-5 Yrs),2,5,1160000,Financial Modeling|VBA|Excel|Statistics|SQL,MATLAB|R,M.Tech/M.E.,Full-Time,IIMJobs,2025-05-18,0,1,2025,5,May,2025-05,331,₹10–15L,Mid (3-6yrs)
JOB05687,Machine Learning Engineer,Groww,FAANG/Big Tech,Gaming,Pune,Senior Level (5-8 Yrs),5,8,2380000,Kubernetes|Model Deployment|PyTorch|Python|MLOps,TensorFlow|Docker,M.Sc (Statistics),Full-Time,Company Website,2026-04-04,0,1,2026,4,Apr,2026-04,10,₹20–30L,Senior (6-10yrs)
JOB05688,Bi Developer,Sigmoid,Consulting,Bfsi,Bangalore,Entry Level (0-2 Yrs),0,2,440000,Data Modeling|ETL|Looker|Excel,SQL|Power BI,M.Tech/M.E.,Full-Time,Naukri,2026-01-06,0,0,2026,1,Jan,2026-01,98,₹0–5L,Fresher (0-1yr)
JOB05690,Business Analyst,Bain,Indian IT,It Services,Delhi Ncr,Lead/Principal (8+ Yrs),8,15,1340000,Process Mapping|Stakeholder Management|Visio,JIRA|Agile|Requirements Gathering|Power BI,M.Sc (Data Science),Full-Time,Glassdoor,2026-01-04,0,1,2026,1,Jan,2026-01,100,₹10–15L,Principal (10+yrs)
JOB05691,Ai Engineer,Kpmg,Startups,E-Commerce,Mumbai,Mid Level (2-5 Yrs),2,5,2400000,Fine-tuning|Python|LLMs|NLP|LangChain,FastAPI|OpenAI API|RAG,BBA + Certification,Full-Time,Company Website,2025-10-08,0,1,2025,10,Oct,2025-10,188,₹20–30L,Mid (3-6yrs)
JOB05692,Data Analyst,Mphasis,Indian IT,Real Estate,Mumbai,Mid Level (2-5 Yrs),2,5,1130000,Tableau|Google Analytics|Excel|Power BI,SQL|Python|Statistics,PhD,Full-Time,Instahyre,2025-07-12,0,1,2025,7,Jul,2025-07,276,₹10–15L,Mid (3-6yrs)
JOB05693,Nlp Engineer,Infosys,Startups,Logistics,Bangalore,Lead/Principal (8+ Yrs),8,15,4500000,BERT|spaCy|Named Entity Recognition|NLP,HuggingFace|NLTK|Python,MCA,Full-Time,Naukri,2025-05-26,0,1,2025,5,May,2025-05,323,₹30L+,Principal (10+yrs)
JOB05694,Data Analyst,Mphasis,Product,Saas,Delhi Ncr,Entry Level (0-2 Yrs),0,2,410000,Python|Power BI|R,SQL|Looker,BBA + Certification,Internship,Instahyre,2025-05-16,0,0,2025,5,May,2025-05,333,₹0–5L,Fresher (0-1yr)
JOB05695,Business Analyst,Zepto,Indian IT,Fintech,Bangalore,Entry Level (0-2 Yrs),0,2,610000,Process Mapping|Stakeholder Management|Visio,Requirements Gathering|Power BI,M.Sc (Statistics),Full-Time,LinkedIn,2026-03-20,0,1,2026,3,Mar,2026-03,25,₹5–10L,Fresher (0-1yr)
JOB05696,Nlp Engineer,Zepto,Indian IT,E-Commerce,Hyderabad,Mid Level (2-5 Yrs),2,5,980000,Named Entity Recognition|Text Classification|BERT|spaCy|NLP,TensorFlow|Transformers|Python|NLTK,M.Sc (Data Science),Full-Time,Naukri,2026-03-26,0,0,2026,3,Mar,2026-03,19,₹5–10L,Mid (3-6yrs)
JOB05697,Research Scientist,Manthan,Product,Fintech,Hyderabad,Mid Level (2-5 Yrs),2,5,3480000,Deep Learning|Statistics|Reinforcement Learning,TensorFlow|Research Papers|Mathematics,MBA,Internship,IIMJobs,2025-06-02,0,1,2025,6,Jun,2025-06,316,₹30L+,Mid (3-6yrs)
JOB05698,Data Scientist,Juspay,Product,Real Estate,Kolkata,Entry Level (0-2 Yrs),0,2,970000,Scikit-learn|TensorFlow|Deep Learning|NLP,Python|Machine Learning,B.Sc (CS/IT),Full-Time,Company Website,2026-03-30,0,1,2026,3,Mar,2026-03,15,₹5–10L,Fresher (0-1yr)
JOB05699,Data Engineer,Wipro,Indian IT,Bfsi,Bangalore,Entry Level (0-2 Yrs),0,2,700000,AWS|ETL Pipelines|Apache Spark|Airflow,Python|BigQuery,M.Tech/M.E.,Full-Time,LinkedIn,2025-07-07,0,1,2025,7,Jul,2025-07,281,₹5–10L,Fresher (0-1yr)
JOB05700,Business Analyst,Mckinsey,Analytics Firms,Real Estate,Bangalore,Entry Level (0-2 Yrs),0,2,310000,Process Mapping|Tableau|Stakeholder Management|Power BI,Excel|JIRA|SQL|Visio,M.Sc (Statistics),Full-Time,LinkedIn,2025-12-22,0,1,2025,12,Dec,2025-12,113,₹0–5L,Fresher (0-1yr)
JOB05701,Data Engineer,Cars24,Indian IT,Real Estate,Mumbai,Senior Level (5-8 Yrs),5,8,2210000,AWS|ETL Pipelines|dbt|Python|Airflow,SQL|Apache Spark,BCA,Internship,LinkedIn,2026-02-21,0,1,2026,2,Feb,2026-02,52,₹20–30L,Senior (6-10yrs)
JOB05702,Bi Developer,Accenture India,Startups,Saas,Mumbai,Senior Level (5-8 Yrs),5,8,1120000,Excel|DAX|Power BI|ETL|Python,Tableau|SQL|Looker|Data Modeling,M.Tech/M.E.,Full-Time,Naukri,2025-11-30,0,1,2025,11,Nov,2025-11,135,₹10–15L,Senior (6-10yrs)
JOB05703,Business Analyst,Tech Mahindra,FAANG/Big Tech,E-Commerce,Kolkata,Mid Level (2-5 Yrs),2,5,500000,JIRA|Requirements Gathering|Tableau,Power BI|Agile|Process Mapping,BCA,Full-Time,Indeed,2025-11-08,0,1,2025,11,Nov,2025-11,157,₹5–10L,Mid (3-6yrs)
JOB05704,Data Scientist,Amazon,Indian IT,Bfsi,Hyderabad,Senior Level (5-8 Yrs),5,8,1270000,SQL|Scikit-learn|NLP,Statistics|R|Deep Learning|Python,M.Sc (Data Science),Contract,Company Website,2026-03-05,0,1,2026,3,Mar,2026-03,40,₹10–15L,Senior (6-10yrs)
JOB05705,Machine Learning Engineer,Bridgei2I,Startups,Healthtech,Delhi Ncr,Senior Level (5-8 Yrs),5,8,2890000,Model Deployment|GCP|Feature Engineering,TensorFlow|Kubernetes|PyTorch|MLOps,PhD,Full-Time,LinkedIn,2025-11-16,0,1,2025,11,Nov,2025-11,149,₹20–30L,Senior (6-10yrs)
JOB05706,Nlp Engineer,Cars24,Startups,Govtech,Bangalore,Senior Level (5-8 Yrs),5,8,1470000,BERT|HuggingFace|NLTK,Named Entity Recognition|Text Classification,MBA,Full-Time,Instahyre,2025-08-27,1,1,2025,8,Aug,2025-08,230,₹10–15L,Senior (6-10yrs)
JOB05707,Mlops Engineer,Zs Associates,Consulting,E-Commerce,Remote,Senior Level (5-8 Yrs),5,8,2030000,Model Monitoring|Kubernetes|Docker,GCP|MLflow|AWS,BBA + Certification,Internship,AngelList,2025-06-04,1,1,2025,6,Jun,2025-06,314,₹20–30L,Senior (6-10yrs)
JOB05708,Data Engineer,Absolutdata,Indian IT,Fintech,Hyderabad,Entry Level (0-2 Yrs),0,2,1240000,Snowflake|Python|SQL|Kafka,AWS|Apache Spark|dbt,M.Sc (Data Science),Full-Time,LinkedIn,2026-03-12,1,1,2026,3,Mar,2026-03,33,₹10–15L,Fresher (0-1yr)
JOB05709,Data Analyst,Mphasis,FAANG/Big Tech,Saas,Mumbai,Mid Level (2-5 Yrs),2,5,530000,Excel|Power BI|R,Looker|Tableau|Google Analytics,BCA,Contract,Naukri,2025-11-15,1,0,2025,11,Nov,2025-11,150,₹5–10L,Mid (3-6yrs)
JOB05710,Data Scientist,Hcl Technologies,Startups,Real Estate,Pune,Lead/Principal (8+ Yrs),8,15,3940000,Scikit-learn|TensorFlow|NLP,Deep Learning|SQL|Statistics|R,B.Sc (CS/IT),Full-Time,Instahyre,2026-03-29,0,0,2026,3,Mar,2026-03,16,₹30L+,Principal (10+yrs)
JOB05711,Data Engineer,Tiger Analytics,Product,Fintech,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1020000,dbt|BigQuery|AWS|ETL Pipelines|Kafka,Apache Spark|Python|Snowflake,MCA,Full-Time,IIMJobs,2026-02-14,0,0,2026,2,Feb,2026-02,59,₹10–15L,Fresher (0-1yr)
JOB05712,Data Engineer,Setu,Product,Govtech,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1400000,Kafka|Python|ETL Pipelines|AWS,BigQuery|Apache Spark,M.Sc (Statistics),Contract,AngelList,2025-08-26,0,1,2025,8,Aug,2025-08,231,₹10–15L,Fresher (0-1yr)
JOB05713,Machine Learning Engineer,Musigma,Startups,Govtech,Bangalore,Entry Level (0-2 Yrs),0,2,1390000,Python|Feature Engineering|Model Deployment,Docker|Kubernetes|AWS,B.Tech/B.E.,Full-Time,Naukri,2026-03-09,0,1,2026,3,Mar,2026-03,36,₹10–15L,Fresher (0-1yr)
JOB05714,Mlops Engineer,Phonepe,Analytics Firms,Media & Entertainment,Bangalore,Entry Level (0-2 Yrs),0,2,1310000,Model Monitoring|GCP|Airflow|Kubernetes|Terraform,Python|MLflow,M.Sc (Data Science),Internship,Indeed,2025-08-18,1,1,2025,8,Aug,2025-08,239,₹10–15L,Fresher (0-1yr)
JOB05715,Ai Engineer,Gartner,Analytics Firms,Real Estate,Bangalore,Entry Level (0-2 Yrs),0,2,810000,RAG|LangChain|OpenAI API|LLMs|Python,FastAPI|Prompt Engineering,M.Tech/M.E.,Full-Time,Indeed,2025-05-05,0,1,2025,5,May,2025-05,344,₹5–10L,Fresher (0-1yr)
JOB05716,Quantitative Analyst,Pwc,Indian IT,E-Commerce,Hyderabad,Mid Level (2-5 Yrs),2,5,2520000,Excel|Financial Modeling|VBA|MATLAB,Monte Carlo Simulation|Risk Analysis,M.Sc (Statistics),Full-Time,LinkedIn,2026-01-16,0,1,2026,1,Jan,2026-01,88,₹20–30L,Mid (3-6yrs)
JOB05717,Data Scientist,Gartner,Consulting,Retail,Bangalore,Lead/Principal (8+ Yrs),8,15,1580000,Python|SQL|Scikit-learn|Deep Learning,PyTorch|R,M.Sc (Data Science),Full-Time,Indeed,2026-03-07,0,1,2026,3,Mar,2026-03,38,₹15–20L,Principal (10+yrs)
JOB05718,Bi Developer,Zepto,Startups,Manufacturing,Mumbai,Senior Level (5-8 Yrs),5,8,1790000,Power BI|SSRS|Python|SQL|Looker,Excel|DAX,M.Sc (Data Science),Contract,IIMJobs,2025-07-20,0,0,2025,7,Jul,2025-07,268,₹15–20L,Senior (6-10yrs)
JOB05719,Business Analyst,Cognizant,Startups,Edtech,Bangalore,Entry Level (0-2 Yrs),0,2,530000,Excel|Process Mapping|Stakeholder Management,Visio|Agile,M.Sc (Statistics),Full-Time,Indeed,2025-12-12,0,1,2025,12,Dec,2025-12,123,₹5–10L,Fresher (0-1yr)
JOB05720,Bi Developer,Cred,Indian IT,Fintech,Hyderabad,Senior Level (5-8 Yrs),5,8,1270000,Looker|Data Modeling|DAX,Power BI|Excel,PhD,Full-Time,AngelList,2026-02-28,0,0,2026,2,Feb,2026-02,45,₹10–15L,Senior (6-10yrs)
JOB05721,Data Scientist,Slice,Indian IT,It Services,Mumbai,Entry Level (0-2 Yrs),0,2,940000,Python|R|NLP,TensorFlow|Machine Learning|Scikit-learn,B.Sc (CS/IT),Contract,Glassdoor,2025-12-19,0,1,2025,12,Dec,2025-12,116,₹5–10L,Fresher (0-1yr)
JOB05722,Machine Learning Engineer,Slice,Indian IT,Fintech,Mumbai,Senior Level (5-8 Yrs),5,8,2980000,AWS|Feature Engineering|Kubernetes|GCP|Model Deployment,TensorFlow|Docker,B.Tech/B.E.,Internship,Instahyre,2025-11-10,1,0,2025,11,Nov,2025-11,155,₹20–30L,Senior (6-10yrs)
JOB05723,Data Scientist,Google,Startups,Manufacturing,Hyderabad,Lead/Principal (8+ Yrs),8,15,3880000,Deep Learning|PyTorch|Statistics,Python|Machine Learning|NLP,B.Sc (CS/IT),Full-Time,AngelList,2025-06-20,0,0,2025,6,Jun,2025-06,298,₹30L+,Principal (10+yrs)
JOB05724,Business Analyst,Sigmoid,Product,Media & Entertainment,Bangalore,Mid Level (2-5 Yrs),2,5,620000,SQL|JIRA|Agile,Visio|Tableau|Excel,MCA,Internship,IIMJobs,2025-09-20,1,1,2025,9,Sep,2025-09,206,₹5–10L,Mid (3-6yrs)
JOB05725,Nlp Engineer,Groww,Analytics Firms,Retail,Chennai,Senior Level (5-8 Yrs),5,8,2270000,Python|HuggingFace|spaCy,NLTK|Named Entity Recognition,B.Sc (CS/IT),Full-Time,Indeed,2025-07-01,0,1,2025,7,Jul,2025-07,287,₹20–30L,Senior (6-10yrs)
JOB05726,Nlp Engineer,Mphasis,Indian IT,Bfsi,Hyderabad,Mid Level (2-5 Yrs),2,5,2140000,TensorFlow|Text Classification|NLP|Python|spaCy,HuggingFace|NLTK|BERT|Named Entity Recognition,BBA + Certification,Full-Time,Naukri,2025-05-27,1,1,2025,5,May,2025-05,322,₹20–30L,Mid (3-6yrs)
JOB05727,Data Scientist,Hcl Technologies,Startups,Govtech,Mumbai,Senior Level (5-8 Yrs),5,8,2730000,PyTorch|TensorFlow|Machine Learning|Scikit-learn,Deep Learning|Python,BBA + Certification,Internship,Naukri,2025-05-22,0,1,2025,5,May,2025-05,327,₹20–30L,Senior (6-10yrs)
JOB05728,Data Analyst,Infosys,FAANG/Big Tech,Edtech,Pune,Lead/Principal (8+ Yrs),8,15,1870000,Statistics|Python|Data Visualization,SQL|Tableau|Excel,MBA,Internship,Glassdoor,2025-12-15,0,1,2025,12,Dec,2025-12,120,₹15–20L,Principal (10+yrs)
JOB05729,Ai Engineer,Musigma,Startups,Edtech,Bangalore,Senior Level (5-8 Yrs),5,8,2320000,LangChain|LLMs|Python|NLP|FastAPI,OpenAI API|Fine-tuning,PhD,Full-Time,LinkedIn,2025-04-27,1,1,2025,4,Apr,2025-04,352,₹20–30L,Senior (6-10yrs)
JOB05730,Data Analyst,Tech Mahindra,Analytics Firms,Manufacturing,Bangalore,Senior Level (5-8 Yrs),5,8,680000,Looker|SQL|Data Visualization|Google Analytics,Python|Excel,MCA,Contract,Glassdoor,2026-01-01,0,1,2026,1,Jan,2026-01,103,₹5–10L,Senior (6-10yrs)
JOB05731,Data Scientist,Pwc,Startups,Bfsi,Bangalore,Senior Level (5-8 Yrs),5,8,1630000,PyTorch|NLP|Statistics,Python|R|Machine Learning,B.Tech/B.E.,Full-Time,Glassdoor,2025-12-08,0,1,2025,12,Dec,2025-12,127,₹15–20L,Senior (6-10yrs)
JOB05732,Data Scientist,Setu,Indian IT,Fintech,Pune,Lead/Principal (8+ Yrs),8,15,3250000,Deep Learning|Statistics|SQL|Machine Learning|Scikit-learn,Python|R,B.Sc (CS/IT),Full-Time,Indeed,2025-05-10,0,1,2025,5,May,2025-05,339,₹30L+,Principal (10+yrs)
JOB05733,Data Scientist,Zepto,Startups,Retail,Bangalore,Senior Level (5-8 Yrs),5,8,3110000,NLP|PyTorch|Python|Statistics|TensorFlow,Deep Learning|R|Machine Learning|Scikit-learn,BCA,Full-Time,LinkedIn,2025-05-30,0,1,2025,5,May,2025-05,319,₹30L+,Senior (6-10yrs)
JOB05734,Machine Learning Engineer,Ola,Startups,Retail,Pune,Senior Level (5-8 Yrs),5,8,2690000,PyTorch|AWS|Python|GCP,MLOps|Docker,MBA,Full-Time,AngelList,2026-02-02,0,1,2026,2,Feb,2026-02,71,₹20–30L,Senior (6-10yrs)
JOB05735,Business Analyst,Zepto,FAANG/Big Tech,Retail,Bangalore,Senior Level (5-8 Yrs),5,8,1590000,Visio|Agile|Excel|JIRA|Process Mapping,Stakeholder Management|Tableau|Requirements Gathering,PhD,Contract,LinkedIn,2025-04-20,0,1,2025,4,Apr,2025-04,359,₹15–20L,Senior (6-10yrs)
JOB05736,Bi Developer,Cognizant,Analytics Firms,Logistics,Bangalore,Entry Level (0-2 Yrs),0,2,790000,Looker|ETL|Excel|Tableau,SQL|Python|Power BI|SSRS,M.Sc (Data Science),Full-Time,LinkedIn,2026-03-21,0,1,2026,3,Mar,2026-03,24,₹5–10L,Fresher (0-1yr)
JOB05737,Business Analyst,Groww,Indian IT,Bfsi,Bangalore,Entry Level (0-2 Yrs),0,2,490000,Tableau|SQL|Stakeholder Management|Power BI,Visio|Requirements Gathering|JIRA|Excel,B.Sc (CS/IT),Contract,Glassdoor,2025-04-28,0,1,2025,4,Apr,2025-04,351,₹0–5L,Fresher (0-1yr)
JOB05738,Data Scientist,Hcl Technologies,Product,It Services,Pune,Mid Level (2-5 Yrs),2,5,2150000,TensorFlow|NLP|R|Statistics,Python|PyTorch|Scikit-learn,BCA,Full-Time,AngelList,2025-12-09,0,1,2025,12,Dec,2025-12,126,₹20–30L,Mid (3-6yrs)
JOB05739,Computer Vision Engineer,Zs Associates,FAANG/Big Tech,Saas,Delhi Ncr,Entry Level (0-2 Yrs),0,2,770000,PyTorch|YOLO|OpenCV|TensorFlow|NumPy,CNN|Object Detection|Image Segmentation|Python,MCA,Contract,Indeed,2025-12-09,0,1,2025,12,Dec,2025-12,126,₹5–10L,Fresher (0-1yr)
JOB05740,Data Scientist,Ibm,Indian IT,It Services,Pune,Lead/Principal (8+ Yrs),8,15,2990000,Statistics|PyTorch|Deep Learning,NLP|Machine Learning|SQL,B.Tech/B.E.,Full-Time,IIMJobs,2025-12-29,1,1,2025,12,Dec,2025-12,106,₹20–30L,Principal (10+yrs)
JOB05741,Quantitative Analyst,Exl Analytics,Indian IT,Edtech,Mumbai,Mid Level (2-5 Yrs),2,5,2660000,SQL|Monte Carlo Simulation|Excel,MATLAB|R,MBA,Full-Time,Instahyre,2026-03-25,0,1,2026,3,Mar,2026-03,20,₹20–30L,Mid (3-6yrs)
JOB05742,Data Analyst,Wipro,Indian IT,Telecom,Bangalore,Senior Level (5-8 Yrs),5,8,880000,Python|R|Excel|SQL|Looker,Statistics|Google Analytics|Data Visualization|Power BI,M.Sc (Data Science),Contract,Naukri,2025-10-24,1,1,2025,10,Oct,2025-10,172,₹5–10L,Senior (6-10yrs)
JOB05743,Data Engineer,Groww,Analytics Firms,Telecom,Chennai,Mid Level (2-5 Yrs),2,5,1440000,Kafka|Snowflake|dbt|SQL|ETL Pipelines,Airflow|Python|Apache Spark|BigQuery,B.Sc (CS/IT),Full-Time,Company Website,2025-12-01,1,1,2025,12,Dec,2025-12,134,₹10–15L,Mid (3-6yrs)
JOB05744,Data Analyst,Darwinbox,Startups,Telecom,Chennai,Senior Level (5-8 Yrs),5,8,900000,R|Python|Looker|Data Visualization|Power BI,SQL|Tableau|Statistics|Google Analytics,B.Sc (CS/IT),Contract,Company Website,2026-02-21,0,1,2026,2,Feb,2026-02,52,₹5–10L,Senior (6-10yrs)
JOB05745,Business Analyst,Absolutdata,Startups,Saas,Bangalore,Mid Level (2-5 Yrs),2,5,430000,Power BI|Stakeholder Management|Tableau,SQL|Excel|Agile|Requirements Gathering,BBA + Certification,Full-Time,LinkedIn,2025-10-21,0,1,2025,10,Oct,2025-10,175,₹0–5L,Mid (3-6yrs)
JOB05746,Computer Vision Engineer,Sigmoid,Analytics Firms,Logistics,Mumbai,Senior Level (5-8 Yrs),5,8,1610000,Deep Learning|Python|NumPy|Object Detection|CNN,Image Segmentation|OpenCV,B.Sc (CS/IT),Contract,IIMJobs,2026-02-20,0,1,2026,2,Feb,2026-02,53,₹15–20L,Senior (6-10yrs)
JOB05747,Business Analyst,Capgemini,Analytics Firms,Gaming,Pune,Senior Level (5-8 Yrs),5,8,700000,Power BI|Visio|Excel|Agile|Tableau,JIRA|SQL|Stakeholder Management,B.Tech/B.E.,Full-Time,Company Website,2025-04-20,1,0,2025,4,Apr,2025-04,359,₹5–10L,Senior (6-10yrs)
JOB05748,Computer Vision Engineer,Salesforce,Indian IT,Edtech,Delhi Ncr,Senior Level (5-8 Yrs),5,8,2080000,PyTorch|Object Detection|Deep Learning|CNN|OpenCV,Image Segmentation|YOLO|NumPy,B.Tech/B.E.,Full-Time,Glassdoor,2025-08-05,0,0,2025,8,Aug,2025-08,252,₹20–30L,Senior (6-10yrs)
JOB05750,Nlp Engineer,Exl Analytics,Indian IT,Manufacturing,Hyderabad,Senior Level (5-8 Yrs),5,8,1360000,Python|BERT|Text Classification,spaCy|HuggingFace,M.Sc (Data Science),Contract,LinkedIn,2025-10-21,1,1,2025,10,Oct,2025-10,175,₹10–15L,Senior (6-10yrs)
JOB05751,Ai Engineer,Bridgei2I,Indian IT,Gaming,Delhi Ncr,Entry Level (0-2 Yrs),0,2,820000,OpenAI API|Fine-tuning|LangChain|NLP|RAG,FastAPI|Prompt Engineering|Vector Databases,PhD,Full-Time,IIMJobs,2025-12-11,0,0,2025,12,Dec,2025-12,124,₹5–10L,Fresher (0-1yr)
JOB05752,Data Analyst,Ey,Indian IT,It Services,Delhi Ncr,Mid Level (2-5 Yrs),2,5,470000,R|Statistics|Power BI,Python|SQL,BBA + Certification,Full-Time,AngelList,2025-07-17,1,1,2025,7,Jul,2025-07,271,₹0–5L,Mid (3-6yrs)
JOB05753,Data Engineer,Slice,Consulting,Manufacturing,Chennai,Entry Level (0-2 Yrs),0,2,1120000,AWS|Kafka|BigQuery|Python,SQL|Airflow|ETL Pipelines|Apache Spark,M.Tech/M.E.,Contract,Company Website,2025-07-07,0,1,2025,7,Jul,2025-07,281,₹10–15L,Fresher (0-1yr)
JOB05754,Bi Developer,Lenskart,Startups,Govtech,Hyderabad,Mid Level (2-5 Yrs),2,5,960000,ETL|Tableau|Power BI|Looker|DAX,Data Modeling|SQL,MBA,Full-Time,Company Website,2026-01-27,1,1,2026,1,Jan,2026-01,77,₹5–10L,Mid (3-6yrs)
JOB05755,Bi Developer,Bridgei2I,FAANG/Big Tech,Edtech,Bangalore,Mid Level (2-5 Yrs),2,5,1150000,DAX|Python|Data Modeling,SQL|Looker|ETL,PhD,Internship,AngelList,2025-10-10,0,0,2025,10,Oct,2025-10,186,₹10–15L,Mid (3-6yrs)
JOB05756,Business Analyst,Infosys,FAANG/Big Tech,It Services,Chennai,Lead/Principal (8+ Yrs),8,15,770000,Process Mapping|Visio|JIRA|Tableau,Power BI|Excel|Agile,M.Tech/M.E.,Internship,IIMJobs,2025-08-26,0,1,2025,8,Aug,2025-08,231,₹5–10L,Principal (10+yrs)
JOB05757,Machine Learning Engineer,Cred,Product,Edtech,Kolkata,Mid Level (2-5 Yrs),2,5,2200000,GCP|Docker|Kubernetes,TensorFlow|PyTorch|Model Deployment,B.Tech/B.E.,Full-Time,Indeed,2026-02-25,0,0,2026,2,Feb,2026-02,48,₹20–30L,Mid (3-6yrs)
JOB05758,Data Analyst,Infosys,Indian IT,Media & Entertainment,Bangalore,Mid Level (2-5 Yrs),2,5,860000,Statistics|Google Analytics|Excel|Data Visualization|SQL,Looker|Python|Power BI,M.Tech/M.E.,Contract,AngelList,2026-04-02,0,0,2026,4,Apr,2026-04,12,₹5–10L,Mid (3-6yrs)
JOB05759,Nlp Engineer,Darwinbox,Indian IT,Media & Entertainment,Hyderabad,Mid Level (2-5 Yrs),2,5,2240000,Text Classification|spaCy|TensorFlow|Python,BERT|Named Entity Recognition|NLTK,M.Tech/M.E.,Full-Time,Glassdoor,2026-02-17,0,0,2026,2,Feb,2026-02,56,₹20–30L,Mid (3-6yrs)
JOB05760,Machine Learning Engineer,Accenture India,Product,Healthtech,Bangalore,Entry Level (0-2 Yrs),0,2,810000,TensorFlow|Feature Engineering|Python|MLOps|AWS,Docker|GCP|Model Deployment,MBA,Internship,Indeed,2025-06-21,0,1,2025,6,Jun,2025-06,297,₹5–10L,Fresher (0-1yr)
JOB05761,Research Scientist,Fractal Analytics,Startups,Saas,Chennai,Entry Level (0-2 Yrs),0,2,2510000,Reinforcement Learning|TensorFlow|Publications|Python,PyTorch|Research Papers|NLP|Deep Learning,PhD,Full-Time,Glassdoor,2025-05-03,0,1,2025,5,May,2025-05,346,₹20–30L,Fresher (0-1yr)
